"ucas","name","postcode","status","application","offer"
"16323","BRIT School for Performing Arts and Technology","CR0 2HN","Maintained","<=5","<=5"
"16328","Poole High School","BH15 2BW","Maintained","<=5","<=5"
"16343","Brooke Weston Academy","NN18 8LA","Maintained","<=5","<=5"
"16346","Amersham School","HP7 9HH","Maintained","<=5","<=5"
"16359","The Thomas Aveling School","ME1 2UW","Maintained","<=5","<=5"
"16382","Quinton House School","NN5 4UX","Independent","<=5","<=5"
"16390","Wymondham High Academy","NR18 0QT","Maintained","<=5","<=5"
"16403","Teign School","TQ12 3JG","Maintained","<=5","<=5"
"16406","Kingsmeadow Community School","NE11 9NX","Maintained","<=5","<=5"
"16412","Oldham Sixth Form College","OL8 1XU","Maintained","7","<=5"
"16415","New City College - Havering Sixth Form Campus","RM11 3TB","Maintained","<=5","<=5"
"16433","Thomas Telford School","TF3 4NW","Maintained","8","<=5"
"16438","Northfleet School for Girls","DA11 8AQ","Maintained","<=5","<=5"
"16439","Emmanuel College","NE11 0AN","Maintained","<=5","<=5"
"16442","Woolwich Polytechnic School","SE28 8AT","Maintained","7","0"
"16443","Campbell Harris Tutors","W8 6SH","Independent","<=5","<=5"
"16448","Abbey Christian Brothers Grammar School","BT34 1QN","Maintained","<=5","<=5"
"16449","Ealing Independent College","W5 5AL","Independent","<=5","<=5"
"16451","Ullswater Community College","CA11 8NG","Maintained","<=5","<=5"
"16452","Bacon's College","SE16 6AT","Maintained","<=5","<=5"
"16455","Newham Sixth Form College","E13 8SG","Maintained","<=5","<=5"
"16487","SMB, Loughborough College Group","LE67 3TN","Maintained","<=5","<=5"
"16491","Macmillan Academy","TS5 4AG","Maintained","<=5","<=5"
"16492","Bath Academy","BA1 2HX","Independent","<=5","<=5"
"16501","Immanuel College, Herts","WD23 4EB","Independent","<=5","<=5"
"16502","Landau Forte College","DE1 2LF","Maintained","<=5","<=5"
"16504","Moseley Park","WV14 6LU","Maintained","<=5","<=5"
"16505","St Peters R C School","B91 3NZ","Maintained","<=5","<=5"
"16506","St John Fisher & St Aidans Associated Sixth Form, Harrogate","HG2 8PT","Maintained","<=5","<=5"
"16512","Barnhill Community High School","UB4 9LE","Maintained","<=5","<=5"
"16513","The King's Academy","TS8 0GA","Maintained","<=5","<=5"
"16514","Cromwell Community College","PE16 6UU","Maintained","<=5","<=5"
"16535","Oaks Park High School, Essex","IG2 7PQ","Maintained","<=5","<=5"
"16545","Hatch End High School","HA3 6NR","Maintained","<=5","<=5"
"16548","Arden Academy","B93 0PT","Maintained","<=5","<=5"
"16553","Ysgol Gymraeg Bro Morgannwg","CF62 8YU","Maintained","<=5","<=5"
"16554","Lucton School","HR6 9PN","Independent","<=5","<=5"
"16556","Suffolk New College","IP4 1LT","Maintained","<=5","<=5"
"16557","Highcrest Community School","HP13 7NQ","Maintained","<=5","<=5"
"16559","Paddington Academy","W9 2DR","Maintained","<=5","<=5"
"16562","City of London Academy (Southwark)","SE1 5LA","Maintained","8","<=5"
"16566","North Liverpool Academy","L5 0SQ","Maintained","7","0"
"16590","Nower Hill High School","HA5 5RP","Maintained","10","<=5"
"16594","Bentley Wood High School","HA7 3JW","Maintained","7","<=5"
"16595","Whitmore High School","HA2 0AD","Maintained","8","<=5"
"16596","Harris Academy Merton","CR4 1BP","Maintained","<=5","<=5"
"16597","Stoke Newington School and Sixth Form","N16 9EX","Maintained","7","<=5"
"16614","Ysgol Gymraeg Gwynllyw","NP4 8JD","Maintained","<=5","<=5"
"16621","Sawtry Village Academy","PE28 5TQ","Maintained","<=5","<=5"
"16628","The King David High School","M8 5DY","Maintained","6","<=5"
"16649","William Morris Sixth Form","W6 8RB","Maintained","<=5","<=5"
"16655","The Arnewood School","BH25 6RS","Maintained","<=5","<=5"
"16660","Great Marlow School","SL7 1JE","Maintained","<=5","<=5"
"16664","Abbey College Cambridge","CB2 8EB","Independent","20","<=5"
"16665","William Farr CofE Comprehensive School","LN2 3JB","Maintained","12","<=5"
"16735","The Burgate School and Sixth Form","SP6 1EZ","Maintained","<=5","<=5"
"16742","The King John School","SS7 1RQ","Maintained","<=5","<=5"
"16747","Greensward Academy","SS5 5HG","Maintained","<=5","<=5"
"16752","Kings London (formerly Kings Colleges)","BR3 4PR","Independent","<=5","<=5"
"16757","Loxford School of Science and Technology","IG1 2UT","Maintained","<=5","<=5"
"16763","John Cabot Academy","BS15 8BD","Maintained","<=5","<=5"
"16819","Instituto Espanol Canada Blanch","W10 5SZ","Independent","<=5","<=5"
"16823","Ringwood School","BH24 1SE","Maintained","<=5","<=5"
"16824","King's Academy Bay House","PO12 2QP","Maintained","<=5","<=5"
"16834","Ashcroft Technology Academy","SW15 2UT","Maintained","15","<=5"
"16844","Hartismere School","IP23 7BL","Maintained","6","<=5"
"16847","St Johns College","CF3 5YX","Independent","<=5","<=5"
"16854","Copleston High School","IP4 5HD","Maintained","<=5","<=5"
"16859","Greek Secondary School of London","N22 8LB","Independent","<=5","<=5"
"16868","St Thomas More High School for Boys","SS0 0BW","Maintained","6","<=5"
"16870","Heathside School","KT13 8UZ","Maintained","7","<=5"
"16874","Attleborough Academy","NR17 2AJ","Maintained","<=5","<=5"
"16879","St John's Preparatory and Senior School","EN6 5QT","Independent","<=5","<=5"
"16884","Macclesfield Tutorial College","SK10 1DD","Independent","<=5","<=5"
"16887","International School Aberdeen","AB15 9PN","Independent","<=5","<=5"
"16903","Wellington School, Altrincham","WA15 7RH","Maintained","<=5","<=5"
"16908","St Augustine's Catholic College","BA14 9EN","Maintained","<=5","<=5"
"16933","Tresham College of Further and Higher Education","NN15 6ER","Maintained","<=5","<=5"
"16934","Albemarle Independent College","W1K 7FE","Independent","<=5","<=5"
"16941","Princes Risborough School","HP27 0DR","Maintained","<=5","<=5"
"16944","St Alban's Catholic High School","IP4 3NJ","Maintained","<=5","<=5"
"16964","The Priory Academy LSST","LN5 8PW","Maintained","12","<=5"
"16967","North London College of Accountancy","N17 9HY","Independent","<=5","<=5"
"17006","Hockerill Anglo-European College","CM23 5HX","Maintained","8","<=5"
"17027","Gordon's School","GU24 9PT","Maintained","9","<=5"
"17028","La Retraite Roman Catholic Girls' School","SW12 0AB","Maintained","<=5","<=5"
"17051","Ashton-on-Mersey School","M33 5BP","Maintained","<=5","<=5"
"17067","The Downs School","RG20 6AD","Maintained","7","<=5"
"17068","Oaks Park High School,Carshalton","SM5 4NS","Maintained","<=5","<=5"
"17070","Aquinas Diocesan Grammar School","BT6 0BY","Maintained","<=5","<=5"
"17081","Twynham School","BH23 1JF","Maintained","<=5","<=5"
"17101","Hinchley Wood School","KT10 0AQ","Maintained","7","0"
"17106","Highcliffe School","BH23 4QD","Maintained","<=5","<=5"
"17112","Sir Harry Smith Community College","PE7 1XB","Maintained","<=5","<=5"
"17119","Friesland School","NG10 5AF","Maintained","<=5","<=5"
"17120","Balcarras School","GL53 8QF","Maintained","6","<=5"
"17122","Trinity School, Newbury","RG14 2DU","Maintained","<=5","<=5"
"17134","Shimna Integrated College","BT33 0HD","Maintained","<=5","<=5"
"17197","Kesgrave High School","IP5 2PB","Maintained","10","0"
"17205","Matravers School","BA13 3QH","Maintained","<=5","<=5"
"17210","Congleton High School","CW12 4NS","Maintained","<=5","<=5"
"17212","Eaton Bank School","CW12 1NT","Maintained","<=5","<=5"
"17222","Hertswood Academy","WD6 5LG","Maintained","<=5","<=5"
"17226","ACS Egham International School","TW20 0HS","Independent","<=5","<=5"
"17244","Ysgol Gyfun Gymraeg Plasmawr","CF5 3PZ","Maintained","<=5","<=5"
"17248","Overton Grange School","SM2 6TQ","Maintained","<=5","<=5"
"17249","Shenley Brook End School","MK5 7ZT","Maintained","<=5","<=5"
"17250","Lumen Christi College","BT48 6UJ","Maintained","<=5","<=5"
"17260","Blenheim High School","KT19 9BH","Maintained","<=5","<=5"
"17267","PGW Partnership of Greenacre and Walderslade","ME5 0LE","Maintained","<=5","<=5"
"17275","George Spencer Academy","NG9 7EW","Maintained","<=5","<=5"
"17290","New City College - Hackney Sixth Form Campus","E5 8BP","Maintained","<=5","<=5"
"17293","Immanuel College, Bradford","BD10 9AQ","Maintained","<=5","<=5"
"17299","Shireland Collegiate Academy","B66 4ND","Maintained","<=5","<=5"
"17315","The Harrodian School","SW13 9QN","Independent","6","<=5"
"17331","Shooters Hill Sixth Form College","SE18 4LD","Maintained","<=5","<=5"
"17335","St Patrick's Academy, Dungannon","BT71 6DS","Maintained","<=5","<=5"
"17342","Alexandra Park School","N11 2AZ","Maintained","11","<=5"
"17344","St Catherines Catholic School, Twickenham","TW1 4QJ","Independent","<=5","<=5"
"17345","Walton High","MK7 7WH","Maintained","<=5","<=5"
"17355","The Malling School","ME19 6DH","Maintained","<=5","<=5"
"17373","Walsall Academy","WS3 3LX","Maintained","<=5","<=5"
"17377","Highlands School","N21 1QQ","Maintained","<=5","<=5"
"17379","Ibstock Place School","SW15 5PY","Independent","8","0"
"17405","Longley Park Sixth Form College","S5 6SG","Maintained","<=5","<=5"
"17414","Harrow High School","HA1 2JG","Maintained","<=5","<=5"
"17415","Canons High School","HA8 6AN","Maintained","<=5","<=5"
"17417","Sandwell Academy","B71 4LG","Maintained","<=5","<=5"
"17418","Caroline Chisholm School","NN4 6TP","Maintained","<=5","<=5"
"17438","Haringey Sixth Form College","N17 8HR","Maintained","<=5","<=5"
"17445","Park High School, Stanmore","HA7 1PL","Maintained","<=5","<=5"
"17446","Jo Richardson Community School","RM9 4UN","Maintained","<=5","<=5"
"17452","Swindon Academy","SN2 1JR","Maintained","<=5","<=5"
"17453","Yavneh College","WD6 1HL","Maintained","<=5","<=5"
"17454","Sherfield School","RG27 0HU","Independent","<=5","<=5"
"17457","Outwood Post 16 Worksop","S81 7EL","Maintained","<=5","<=5"
"17459","Westminster Academy","W2 5EZ","Maintained","<=5","<=5"
"17461","Cardiff Sixth Form College","CF24 0AA","Independent","29","<=5"
"17462","Sheffield Park Academy","S2 1SN","Maintained","<=5","<=5"
"17464","Walthamstow Academy","E17 5DP","Maintained","<=5","<=5"
"17469","Redland Green School","BS6 7EH","Maintained","10","<=5"
"17476","Walton Academy","NG31 7JR","Maintained","<=5","<=5"
"17479","Featherstone High School","UB2 5HF","Maintained","<=5","<=5"
"17480","Beverley Joint Sixth","HU17 8NF","Maintained","<=5","<=5"
"17487","Samworth Church Academy","NG18 2DY","Maintained","<=5","<=5"
"17489","Corby Business Academy","NN17 5EB","Maintained","<=5","<=5"
"17492","St Joseph's Catholic High School","SL2 5HW","Maintained","<=5","<=5"
"17499","Gospel Oak School","DY4 0BZ","Maintained","<=5","<=5"
"17501","The Elms Academy","SW4 9ET","Maintained","<=5","<=5"
"17526","The Langley Academy","SL3 7EF","Maintained","<=5","<=5"
"17531","Midhurst Rother College","GU29 9DT","Maintained","<=5","<=5"
"17538","Oriel High School","RH10 7XW","Maintained","<=5","<=5"
"17539","Kaplan International College,London","N1 9PD","Independent","<=5","<=5"
"17546","Madeley Academy","TF7 5FB","Maintained","<=5","<=5"
"17548","Saint Cecilia's Church of England School","SW18 5JR","Maintained","7","0"
"17554","Bishop Thomas Grant Catholic Secondary School","SW16 2HY","Maintained","<=5","<=5"
"17559","Archbishop Holgate's School","YO10 5ZA","Maintained","11","<=5"
"17560","Strood Academy","ME2 2SX","Maintained","<=5","<=5"
"17561","Kingsley School Devon","EX39 3LY","Independent","<=5","<=5"
"17563","Ark Burlington Danes Academy","W12 0HR","Maintained","<=5","<=5"
"17564","The North School","TN24 8AL","Maintained","<=5","<=5"
"17565","Bournemouth Collegiate School","BH5 2DY","Independent","<=5","<=5"
"17568","Newman College, Hove","BN3 6ND","Maintained","<=5","<=5"
"17569","Harris Academy South Norwood","SE25 6AE","Maintained","<=5","<=5"
"17575","Birmingham Metropolitan College","B4 7PS","Maintained","<=5","<=5"
"17577","Nottingham Academy","NG3 7EB","Maintained","<=5","<=5"
"17582","Mossbourne Community Academy","E5 8JY","Maintained","27","8"
"17583","Kettering Buccleuch Academy","NN16 9NS","Maintained","7","<=5"
"17587","Birkenhead High School Academy","CH43 1TY","Maintained","<=5","<=5"
"17589","Q3 Academy Great Barr","B43 7SD","Maintained","<=5","<=5"
"17590","Oasis Academy Hadley","EN3 4PX","Maintained","<=5","<=5"
"17592","The Littlehampton Academy","BN17 6FE","Maintained","<=5","<=5"
"17595","Shoreham Academy","BN43 6YT","Maintained","<=5","<=5"
"17596","Ormiston Bushfield Academy","PE2 5RQ","Maintained","<=5","<=5"
"17597","Richard Rose Sixth Form","CA1 1LY","Maintained","<=5","<=5"
"17604","The Milton Keynes Academy","MK6 5LA","Maintained","<=5","<=5"
"17609","The Polesworth School","B78 1QT","Maintained","<=5","<=5"
"17610","Kettering Science Academy","NN15 7AA","Maintained","<=5","<=5"
"17612","Prendergast School","SE4 1LE","Maintained","10","<=5"
"17614","Bede Sixth Form College","TS23 3ER","Maintained","<=5","<=5"
"17622","London Brookes College","NW4 4AP","Independent","<=5","<=5"
"17635","Oakgrove School, Middleton","MK10 9JQ","Maintained","<=5","<=5"
"17636","Pascals College","BR3 1AT","Independent","<=5","<=5"
"17637","Bishop Justus CofE School","BR2 8HZ","Maintained","<=5","<=5"
"17640","Bucksburn Academy","AB21 9DG","Maintained","<=5","<=5"
"17641","E-ACT North Birmingham Academy","B44 0HF","Maintained","<=5","<=5"
"17646","Brine Leas School","CW5 7DY","Maintained","7","<=5"
"17647","The Hazeley Academy","MK8 0PT","Maintained","<=5","<=5"
"17648","The Norwood School","SE19 3NY","Maintained","<=5","<=5"
"17649","Hampton College","PE7 8BF","Maintained","<=5","<=5"
"17656","St Mary Magdalene Academy","N7 8PG","Maintained","10","<=5"
"17661","Haberdashers' Abraham Darby","TF7 5HX","Maintained","<=5","<=5"
"17662","Elthorne Park High School","W7 2AH","Maintained","15","<=5"
"17663","Mossbourne Sixth Form Thurrock","SS17 8JT","Maintained","<=5","<=5"
"17664","Harris Academy Falconwood","DA16 2PE","Maintained","<=5","<=5"
"17665","Reepham High School and College","NR10 4JT","Maintained","<=5","<=5"
"17666","Villiers High School","UB1 3BT","Maintained","<=5","<=5"
"17670","Accrington St Christopher's Church of England High School","BB5 4AY","Maintained","<=5","<=5"
"17671","Gower College Swansea","SA4 6RD","Maintained","21","6"
"17674","Rochdale Sixth Form College","OL12 6HY","Maintained","14","<=5"
"17676","Raynes Park High School","SW20 0JL","Maintained","<=5","<=5"
"17678","Blessed Thomas Holford Catholic College","WA15 8HT","Maintained","<=5","<=5"
"17688","Chilwell School","NG9 5AL","Maintained","<=5","<=5"
"17701","Abbeywood Community School","BS34 8SF","Maintained","<=5","<=5"
"17709","St Mark's Church of England Academy","CR4 1SF","Maintained","<=5","<=5"
"17710","Kingsdale Foundation School","SE21 8SQ","Maintained","19","8"
"17711","Aston Manor Academy","B6 4PZ","Maintained","<=5","<=5"
"17718","Chadwell Heath Academy","RM6 4RS","Maintained","<=5","<=5"
"17735","Thomas Paine Sixth Form","IP24 1LH","Maintained","<=5","<=5"
"17737","St Joseph's College, Reading","RG1 5JT","Independent","<=5","<=5"
"17740","Ark Walworth Academy","SE1 5UJ","Maintained","<=5","<=5"
"17750","Riddlesdown Collegiate","CR8 1EX","Maintained","7","<=5"
"17758","The Phoenix Collegiate","B71 2BX","Maintained","<=5","<=5"
"17771","The Bishop of Winchester Academy","BH8 9PW","Maintained","<=5","<=5"
"17789","Trinity Sixth Form Academy","HX1 1UN","Maintained","<=5","<=5"
"17791","The Canterbury Academy","CT2 8QA","Maintained","<=5","<=5"
"17793","Garforth Academy","LS25 1LJ","Maintained","<=5","<=5"
"17796","The College of Animal Welfare","PE29 2LJ","Maintained","<=5","<=5"
"17800","Priory School, Isle of Wight","PO32 6LP","Independent","<=5","<=5"
"17806","Bradley Stoke Community School","BS32 9BS","Maintained","<=5","<=5"
"17807","Chellaston Academy","DE73 5UB","Maintained","<=5","<=5"
"17809","John Henry Newman Catholic College","B37 5GA","Maintained","<=5","<=5"
"17812","Unique Sixth Form","N18 2BZ","Independent","<=5","<=5"
"17813","The De Ferrers Academy","DE13 0LL","Maintained","<=5","<=5"
"17814","Melton Vale Sixth Form College","LE13 1DN","Maintained","<=5","<=5"
"17816","Petroc","EX31 2BQ","Maintained","<=5","<=5"
"17819","Windsor High School and Sixth Form","B63 4BB","Maintained","<=5","<=5"
"17825","One Sixth Form College","IP8 3SU","Maintained","9","<=5"
"17833","Cardiff and Vale College","CF10 5FE","Maintained","<=5","<=5"
"17835","Trinity Catholic College","TS4 3JW","Maintained","<=5","<=5"
"17836","MNSP The Sixth Form","BA3 4AD","Maintained","<=5","<=5"
"17840","Forge Valley School","S6 5HG","Maintained","<=5","<=5"
"17841","Landau Forte Academy Tamworth Sixth Form","B79 8AA","Maintained","<=5","<=5"
"17845","Cowes Enterprise College, An Ormiston Academy","PO31 8HB","Maintained","<=5","<=5"
"17850","The Bridge Academy","E2 8BA","Maintained","8","<=5"
"17851","The City Academy, Hackney","E9 6EA","Maintained","6","<=5"
"17852","Chelsea Academy","SW10 0AB","Maintained","10","<=5"
"17853","The Elmgreen School","SE27 9BZ","Maintained","6","<=5"
"17857","Ark King Solomon Academy","NW1 6RX","Maintained","<=5","<=5"
"17860","Haberdashers' Crayford Academy","DA1 4RS","Maintained","<=5","<=5"
"17861","Ark Academy","HA9 9JR","Maintained","6","<=5"
"17869","Darul Uloom Al Arabiya Al Islamiya","BL8 4NG","Independent","<=5","<=5"
"17922","Tudor Grange Academy, Solihull","B91 3PD","Maintained","6","<=5"
"18002","All Saints' Academy, Cheltenham","GL51 0WH","Maintained","<=5","<=5"
"18003","Harris Academy Purley","CR2 6DT","Maintained","<=5","<=5"
"18004","Portslade Aldridge Community Academy","BN41 2WS","Maintained","<=5","<=5"
"18006","St Thomas More Catholic School and Sixth Form College","CV10 7EX","Maintained","<=5","<=5"
"18011","Lowestoft Sixth Form College","NR32 2PJ","Maintained","<=5","<=5"
"18013","Leigh Academy Halley","SE3 8EP","Maintained","<=5","<=5"
"18016","Harris Academy Chafford Hundred","RM16 6SA","Maintained","<=5","<=5"
"18339","Thomas Clarkson Academy","PE13 2SE","Maintained","<=5","<=5"
"18654","Wyke Sixth Form College","HU5 4NT","Maintained","24","6"
"18655","Wilberforce College","HU8 9HD","Maintained","6","0"
"18717","Harris Boys' Academy East Dulwich","SE22 0AT","Maintained","<=5","<=5"
"18796","Hampton Court House","KT8 9BS","Independent","<=5","<=5"
"18818","Lift Richmond Park","SW14 8RG","Maintained","<=5","<=5"
"18820","Clapton Girls' Academy","E5 0RB","Maintained","<=5","<=5"
"18822","Leeds City College","LS3 1AA","Maintained","<=5","<=5"
"18847","Carlton Academy","NG4 3SH","Maintained","<=5","<=5"
"18848","Harris Girls Academy Bromley","BR3 1QR","Maintained","<=5","<=5"
"18850","Nene Park Academy","PE2 7EA","Maintained","<=5","<=5"
"18851","The Hart School","WS15 2UE","Maintained","<=5","<=5"
"18852","Erasmus Darwin Academy","WS7 3QW","Maintained","<=5","<=5"
"18855","The Cooper School","OX26 4RS","Maintained","<=5","<=5"
"18856","The Totteridge Academy","N20 8AZ","Maintained","<=5","<=5"
"18857","South Nottinghamshire Academy","NG12 2FQ","Maintained","<=5","<=5"
"18859","Hammersmith Academy","W12 9JD","Maintained","<=5","<=5"
"18866","Mayfield Grammar School, Gravesend","DA11 0JE","Maintained","<=5","<=5"
"18869","Heathcote School & Science College","E4 6ES","Maintained","<=5","<=5"
"18870","Croydon Metropolitan College","CR0 1DN","Independent","<=5","<=5"
"18878","Ormiston Rivers Academy","CM0 8QB","Maintained","<=5","<=5"
"18880","Oxford International College","OX4 1BD","Independent","28","<=5"
"18892","Christ The King College","PO30 5QT","Maintained","<=5","<=5"
"18893","The John Wallis Church of England Academy","TN23 3HG","Maintained","<=5","<=5"
"18894","Drapers' Academy","RM3 9XR","Maintained","7","<=5"
"18896","The Nottingham Bluecoat School and Technology College","NG8 5GY","Maintained","<=5","<=5"
"18901","Bordesley Green Girls' School & Sixth Form","B9 4TR","Maintained","<=5","<=5"
"18902","Hill House School, South Yorkshire","DN9 3GG","Independent","<=5","<=5"
"18903","Bitterne Park School","SO18 1BU","Maintained","<=5","<=5"
"18912","Bourne Academy","PE10 9DT","Maintained","<=5","<=5"
"18914","Shirley High School Performing Arts College","CR0 5EF","Maintained","<=5","<=5"
"18915","Christ the King St Marys Sixth Form College","DA14 6BE","Maintained","<=5","<=5"
"18916","The Island VI Form","PO30 1LJ","Maintained","<=5","<=5"
"18917","Comberton Village College","CB23 7DU","Maintained","9","<=5"
"18918","Harris Academy Beckenham","BR3 3SJ","Maintained","<=5","<=5"
"18921","Bedford Girls' School","MK42 0BX","Independent","<=5","<=5"
"18922","South Gloucestershire and Stroud College","GL5 4AH","Maintained","<=5","<=5"
"18927","The Excelsior Academy","E8 2EY","Maintained","<=5","<=5"
"18929","Consett Academy, North Campus","DH8 6LZ","Maintained","<=5","<=5"
"18931","St Paul's Way Trust School","E3 4FT","Maintained","<=5","<=5"
"18940","Tauheedul Islam Girls' High School","BB2 7AD","Maintained","<=5","<=5"
"18943","Oasis Academy Shirley Park","CR9 7AL","Maintained","<=5","<=5"
"18944","St Bede's and St Joseph's Catholic College","BD8 7AW","Maintained","<=5","<=5"
"18953","Harris Academy Greenwich","SE9 5EQ","Maintained","<=5","<=5"
"18957","St Michael's Catholic College","SE16 4UN","Maintained","10","<=5"
"18959","Hall Cross Academy","DN1 2HY","Maintained","13","<=5"
"18976","Earlscliffe","CT20 2NB","Independent","<=5","<=5"
"18981","Charnwood College","LE11 4SQ","Maintained","<=5","<=5"
"18989","Samuel Ryder Academy","AL1 5AR","Maintained","<=5","<=5"
"18995","Oak Wood School","UB10 9HT","Maintained","<=5","<=5"
"19005","The Newark Academy","NG24 3AL","Maintained","<=5","<=5"
"19017","South and City College Birmingham","B5 5SU","Maintained","<=5","<=5"
"19020","London Academy of Excellence","E15 1AJ","Maintained","51","12"
"19025","JCoSS","EN4 9GE","Maintained","10","<=5"
"19035","The UCL Academy","NW3 3AQ","Maintained","11","<=5"
"19036","The Cathedral School","CF5 2YH","Independent","<=5","<=5"
"19038","Christ The King Sixth Form College Aquinas","SE13 5GE","Maintained","<=5","<=5"
"19040","Mulberry Stepney Green Mathematics and Computing College","E1 4SD","Maintained","<=5","<=5"
"19042","Hellesdon High School","NR6 5SB","Maintained","<=5","<=5"
"19043","Nishkam High School","B19 2LF","Maintained","<=5","<=5"
"19047","AKS Lytham","FY8 1DT","Independent","<=5","<=5"
"19050","Newcastle Sixth Form College","NE4 7SA","Maintained","6","<=5"
"19051","The Urswick School - A Church of England Secondary School","E9 6NR","Maintained","<=5","<=5"
"19057","Riverside School","IG11 0FU","Maintained","8","<=5"
"19061","Ark Isaac Newton Academy","IG1 1FY","Maintained","9","0"
"19085","Ysgol Bro Dinefwr","SA19 6PE","Maintained","<=5","<=5"
"19086","Chatham & Clarendon Grammar School","CT11 7PS","Maintained","13","<=5"
"19106","Saint John Bosco College","SW11 3DQ","Maintained","<=5","<=5"
"19117","Kings Priory School","NE30 4RF","Maintained","<=5","<=5"
"19147","Cardiff West Community High School","CF5 5XP","Maintained","<=5","<=5"
"19202","Chobham Academy","E20 1BD","Maintained","6","0"
"19215","Connell Co-Op College","M11 3BS","Maintained","<=5","<=5"
"19217","Sir Isaac Newton Sixth Form Free School","NR2 1NR","Maintained","41","10"
"19218","The Ilfracombe Church of England Academy","EX34 9JB","Maintained","<=5","<=5"
"19221","Littleover Community School","DE23 4BZ","Maintained","9","<=5"
"19223","Newcastle High School for Girls","NE2 3BA","Independent","<=5","<=5"
"19228","Liverpool Life Sciences UTC","L1 0BS","Maintained","<=5","<=5"
"19232","Wren Academy Finchley","N12 9HB","Maintained","13","<=5"
"19242","UTC Reading","RG1 5RQ","Maintained","<=5","<=5"
"19248","Kimberley 16 - 19 Stem College","MK43 9LY","Maintained","9","<=5"
"19270","Ark Alexandra Academy","TN34 2PG","Maintained","<=5","<=5"
"19273","Langdon Park Community School","E14 0RZ","Maintained","<=5","<=5"
"19276","UTC Sheffield City Centre","S1 4QF","Maintained","<=5","<=5"
"19279","St Bede's Catholic College","BS11 0SU","Maintained","11","0"
"19284","Carfax College","OX1 2EP","Independent","<=5","<=5"
"19289","Hall Park Academy","NG16 3EA","Maintained","<=5","<=5"
"19291","Tytherington High School","SK10 2EE","Maintained","<=5","<=5"
"19292","Mildenhall College of Technology","IP28 7JX","Maintained","<=5","<=5"
"19294","St Thomas More Catholic College","ST3 2NJ","Maintained","<=5","<=5"
"19296","Wrenn School","NN8 2DQ","Maintained","<=5","<=5"
"19300","Aberdare Community School","CF44 7RP","Maintained","<=5","<=5"
"19307","Harris Westminster Sixth Form","SW1H 9LH","Maintained","62","21"
"19319","Bourne End Academy","SL8 5BW","Maintained","<=5","<=5"
"19325","English Maths Science Tuition and Examination Centre","B11 4JP","Independent","<=5","<=5"
"19326","King's Interhigh","NP15 1JY","Independent","8","<=5"
"19331","Queen Elizabeth's Grammar School","BB2 6DF","Maintained","<=5","<=5"
"19333","Thorp Academy","NE40 3AH","Maintained","<=5","<=5"
"19335","North Bridge House Senior Canonbury School","N1 2NQ","Independent","<=5","<=5"
"19340","The Sweyne Park School","SS6 9BZ","Maintained","<=5","<=5"
"19342","Big Creative Academy","E17 6HL","Maintained","<=5","<=5"
"19386","Southmoor Academy","SR2 7TF","Maintained","<=5","<=5"
"19398","King Edward VII Academy","PE30 2QB","Maintained","<=5","<=5"
"19399","Leigh Stationers' Academy","SE9 2PT","Maintained","<=5","<=5"
"19405","Lincoln UTC","LN2 1PF","Maintained","<=5","<=5"
"19406","King's College London Maths School","SE11 6NJ","Maintained","44","25"
"19407","Brook Sixth Form and Academy","RM10 7FN","Maintained","<=5","<=5"
"19410","Outwood Academy Newbold","S41 8BA","Maintained","<=5","<=5"
"19412","Alderbrook Leading Edge School and Arts College","B91 1SN","Maintained","<=5","<=5"
"19416","Whitburn Church of England School","SR6 7EF","Maintained","<=5","<=5"
"19418","Nottingham University Academy of Science and Technology","NG7 2PL","Maintained","13","0"
"19419","Workington Academy","CA14 4EB","Maintained","<=5","<=5"
"19421","Bow School","E3 3QW","Maintained","<=5","<=5"
"19425","Christ's Church of England Comprehensive Secondary School","TW10 6HW","Maintained","6","<=5"
"19429","Morpeth School","E2 0PX","Maintained","<=5","<=5"
"19430","Swanlea School","E1 5DJ","Maintained","<=5","<=5"
"19431","Oaklands School, Tower Hamlets","E2 6PR","Maintained","<=5","<=5"
"19434","William Ellis School","NW5 1RN","Maintained","<=5","<=5"
"19437","Rawlins Academy","LE12 8DY","Maintained","<=5","<=5"
"19442","Williamwood High School","G76 8RF","Maintained","<=5","<=5"
"19443","Coleraine Grammar","BT51 3LA","Maintained","<=5","<=5"
"19446","Exeter Mathematics School","EX4 3PU","Maintained","9","<=5"
"19452","Outwood Academy Hemsworth","WF9 4AB","Maintained","<=5","<=5"
"19453","Jane Austen College","NR3 1DD","Maintained","<=5","<=5"
"19456","St Wilfrid's RC College","NE34 0QA","Maintained","<=5","<=5"
"19457","Alleyne's Academy","ST15 8DT","Maintained","<=5","<=5"
"19465","WMG Academy for Young Engineers","CV4 8DY","Maintained","<=5","<=5"
"19477","St Richard Reynolds Catholic High School","TW1 4LT","Maintained","<=5","<=5"
"19512","Ebbsfleet Academy","DA10 0BZ","Maintained","<=5","<=5"
"19520","Waldegrave School","TW2 5LH","Maintained","<=5","<=5"
"19522","Liverpool College","L18 8BG","Maintained","6","0"
"19537","The St Michael Steiner School","TW13 6PN","Independent","<=5","<=5"
"19548","Trinity CofE High School","M15 6HP","Maintained","<=5","<=5"
"19549","Arete Learning Trust","TS9 5AL","Maintained","<=5","<=5"
"19554","Kew House","TW8 0EX","Independent","<=5","<=5"
